,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9271070615034168,0.9497242257106492,0.9382793670753432,4714,1.0,5.800000000000001
1,Neural Network,0,1,0.9194699286442406,0.8848920863309353,0.901849691718047,3058,1.0,5.800000000000001
2,Neural Network,1,0,0.9342349018154872,0.9328523862375139,0.9335431321732691,5406,1.0,5.800000000000001
3,Neural Network,1,1,0.9231583403895004,0.924724342663274,0.9239406779661017,4716,1.0,5.800000000000001
4,Neural Network,2,0,0.9172194215972407,0.9584141946215692,0.9373644251626898,7214,1.0,5.800000000000001
5,Neural Network,2,1,0.9554631828978623,0.911614730878187,0.9330240649463614,7060,1.0,5.800000000000001
6,Neural Network,3,0,0.9286974938228026,0.9224027112305715,0.9255393996247655,8557,1.0,5.800000000000001
7,Neural Network,3,1,0.9320716112531969,0.9376350725532572,0.9348450646419044,9717,1.0,5.800000000000001
8,Neural Network,4,0,0.9049241778837962,0.9435906547037399,0.9238530115242445,11257,1.0,5.800000000000001
9,Neural Network,4,1,0.9510484119642306,0.9170445253846725,0.9337369914853357,13453,1.0,5.800000000000001
10,Random Forest,0,0,0.9364502950522016,0.9349648765012463,0.9357069962580792,4413,1.0,5.800000000000001
11,Random Forest,0,1,0.9106475716064757,0.9126365054602185,0.9116409537166901,3205,1.0,5.800000000000001
12,Random Forest,1,0,0.9241480395749359,0.951159720912691,0.9374593439271443,5303,0.4670684459750323,5.800000000000001
13,Random Forest,1,1,0.9471967380224261,0.9181818181818182,0.932463622679378,5060,0.4670684459750323,5.800000000000001
14,Random Forest,2,0,0.9297220467466835,0.925920100660585,0.9278171788810086,6358,1.0,5.800000000000001
15,Random Forest,2,1,0.9370068209174802,0.9402764729566501,0.9386387995712755,7451,1.0,5.800000000000001
16,Random Forest,3,0,0.9202688608181713,0.9594055817325118,0.9394297882408613,8277,1.0,5.800000000000001
17,Random Forest,3,1,0.9675863399575535,0.9358089195745475,0.9514323657749953,10718,1.0,5.800000000000001
18,Random Forest,4,0,0.9144422310756972,0.932933644954781,0.923595392585886,9841,1.0,5.800000000000001
19,Random Forest,4,1,0.9502937189335743,0.9362617793277436,0.9432255653148943,13477,1.0,5.800000000000001
