,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9306999306999307,0.9348027842227378,0.9327468456997339,4310,1.0,7.7
1,Neural Network,0,1,0.9104810449187639,0.9050031665611147,0.907733841511831,3158,1.0,7.7
2,Neural Network,1,0,0.9139565136591712,0.9573681136850302,0.9351587754325917,5137,1.0,7.7
3,Neural Network,1,1,0.950797573578971,0.901384451544196,0.9254318827902908,4695,1.0,7.7
4,Neural Network,2,0,0.9208602150537635,0.9289846687879665,0.9249046007631938,6914,1.0,7.7
5,Neural Network,2,1,0.9344634276561665,0.9269164570369389,0.9306746427384514,7553,1.0,7.7
6,Neural Network,3,0,0.9251157407407408,0.9190525468552374,0.9220741766164849,8697,1.0,7.7
7,Neural Network,3,1,0.9346999350709582,0.9396680343155539,0.9371774006045106,10724,1.0,7.7
8,Neural Network,4,0,0.9141437810478957,0.9232298371828853,0.9186643432392972,10564,1.0,7.7
9,Neural Network,4,1,0.9387184524709082,0.9313291850963341,0.9350092198848455,13339,1.0,7.7
