,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9300534759358289,0.9516305537316699,0.9407183037646041,4569,1.0,17.299999999999997
1,Neural Network,0,1,0.9288931788931789,0.8982576228998134,0.9133185700727617,3214,1.0,17.299999999999997
2,Neural Network,1,0,0.9262573832110256,0.9424512839191405,0.934284166817115,5491,1.0,17.299999999999997
3,Neural Network,1,1,0.924001924001924,0.9031499764927128,0.9134569662387066,4254,1.0,17.299999999999997
4,Neural Network,2,0,0.9235791660483751,0.9397553978559565,0.9315970663074389,6623,1.0,17.299999999999997
5,Neural Network,2,1,0.9418112877351611,0.926143697117453,0.9339117859725234,6973,1.0,17.299999999999997
6,Neural Network,3,0,0.9073160266037331,0.9527993691562465,0.9295016209681851,8877,1.0,17.299999999999997
7,Neural Network,3,1,0.9549607653445126,0.9113664341403365,0.9326544538344443,9748,1.0,17.299999999999997
8,Neural Network,4,0,0.935331534309946,0.9143583945732052,0.924726060028585,10614,1.0,17.299999999999997
9,Neural Network,4,1,0.9327563249001332,0.949472891566265,0.9410403761474737,13280,1.0,17.299999999999997
10,SVM,0,0,0.9255846917080085,0.9584148727984344,0.9417137363297681,4088,1.0,17.299999999999997
11,SVM,0,1,0.9446614583333334,0.9020826857320485,0.9228812211798377,3217,1.0,17.299999999999997
12,SVM,1,0,0.9202301054650048,0.9349308396649133,0.9275222265172015,5133,1.0,17.299999999999997
13,SVM,1,1,0.9351456310679611,0.9204892966360856,0.9277595838952032,5232,1.0,17.299999999999997
14,SVM,2,0,0.9170298627925747,0.9243410348193948,0.9206709342840936,6146,1.0,17.299999999999997
15,SVM,2,1,0.9383289124668435,0.9322703913559098,0.9352898407032851,7589,1.0,17.299999999999997
16,SVM,3,0,0.9130272952853598,0.9203351675837919,0.9166666666666666,7996,1.0,17.299999999999997
17,SVM,3,1,0.9404728530043921,0.934881560613098,0.9376688717040902,10765,1.0,17.299999999999997
18,SVM,4,0,0.9219712525667351,0.9133441822620016,0.9176374412425916,9832,1.0,17.299999999999997
19,SVM,4,1,0.9372514361467079,0.943645261752929,0.9404374815252735,13486,1.0,17.299999999999997
20,Random Forest,0,0,0.9441779328390755,0.9396701388888888,0.9419186425929954,4608,1.0,17.299999999999997
21,Random Forest,0,1,0.9034386939909691,0.9103955197759888,0.9069037656903766,2857,1.0,17.299999999999997
22,Random Forest,1,0,0.9314285714285714,0.955661414437523,0.9433894013383975,5458,1.0,17.299999999999997
23,Random Forest,1,1,0.9427760699929061,0.9121482498284146,0.9272093023255814,4371,1.0,17.299999999999997
24,Random Forest,2,0,0.9307437102571191,0.9555776326994039,0.9429971988795518,7046,1.0,17.299999999999997
25,Random Forest,2,1,0.9514653434641029,0.9245140876902215,0.9377961179886902,6637,1.0,17.299999999999997
26,Random Forest,3,0,0.9333113601406284,0.9316736126343497,0.9324917672886938,9118,1.0,17.299999999999997
27,Random Forest,3,1,0.9341368009303309,0.9357195806417452,0.9349275208972595,9443,1.0,17.299999999999997
28,Random Forest,4,0,0.930080054505195,0.9518870391353613,0.940857204393711,11473,1.0,17.299999999999997
29,Random Forest,4,1,0.9557621413688091,0.9355926884757197,0.9455698711595639,12747,1.0,17.299999999999997
