,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,SVM,0,0,0.9324834749763928,0.9389113382457809,0.9356863674049509,4207,1.0,3.8
1,SVM,0,1,0.911895783339047,0.902919212491514,0.9073852976292002,2946,1.0,3.8
2,SVM,1,0,0.9188149288187765,0.9423835832675612,0.9304500292226768,5068,1.0,3.8
3,SVM,1,1,0.9380042462845011,0.9128099173553719,0.9252356020942408,4840,1.0,3.8
4,SVM,2,0,0.9152518190897417,0.9399267399267399,0.9274251843284661,6825,1.0,3.8
5,SVM,2,1,0.94199207696661,0.9180915609487038,0.9298882681564246,7252,1.0,3.8
6,SVM,3,0,0.9239526411657559,0.9242683065710056,0.9241104469114716,8781,1.0,3.8
7,SVM,3,1,0.936082276047674,0.9358124339386951,0.9359473355437029,10407,1.0,3.8
8,SVM,4,0,0.915303086649312,0.9278982092365693,0.921557614902181,10610,1.0,3.8
9,SVM,4,1,0.9451298235547267,0.9353350369108461,0.9402069211559043,14088,1.0,3.8
10,Random Forest,0,0,0.9395770392749244,0.9357403825488931,0.9376547862603639,4653,1.0,3.8
11,Random Forest,0,1,0.9049284578696344,0.910428662827895,0.9076702280338064,3126,1.0,3.8
12,Random Forest,1,0,0.9404909058802755,0.9401588702559577,0.9403248587570623,5665,1.0,3.8
13,Random Forest,1,1,0.9254453485814823,0.9258525852585259,0.9256489221293446,4545,1.0,3.8
14,Random Forest,2,0,0.9247787610619469,0.95,0.937219730941704,6820,1.0,3.8
15,Random Forest,2,1,0.9455271565495208,0.9182438721687869,0.93168581772391,6446,1.0,3.8
16,Random Forest,3,0,0.9318475452196382,0.940147729741473,0.935979236509138,9206,0.0,3.8
17,Random Forest,3,1,0.9423338566195709,0.934315658399917,0.9383076281784077,9637,0.0,3.8
18,Random Forest,4,0,0.9307483914663055,0.9565822674671539,0.9434885217764429,11493,1.0,3.8
19,Random Forest,4,1,0.9608964814669697,0.9374617737003058,0.9490344800897799,13080,1.0,3.8
