,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9099699183498067,0.9673366834170855,0.9377767936226749,4378,1.0,5.800000000000001
1,Neural Network,0,1,0.9491284240483814,0.8642695173307419,0.904713462190573,3087,1.0,5.800000000000001
2,Neural Network,1,0,0.9288880679719247,0.9442358242583553,0.9364990689013036,5326,1.0,5.800000000000001
3,Neural Network,1,1,0.9359637774902976,0.918535759627592,0.9271678769756514,4726,1.0,5.800000000000001
4,Neural Network,2,0,0.9116279069767442,0.947718343910547,0.929322862646318,6618,1.0,5.800000000000001
5,Neural Network,2,1,0.9483582089552239,0.9126687733409939,0.930171277997365,6962,1.0,5.800000000000001
6,Neural Network,3,0,0.9111824505082932,0.9467422726261953,0.9286220622716614,8994,1.0,5.800000000000001
7,Neural Network,3,1,0.9523050881210794,0.9201462382143545,0.935949503351764,10394,1.0,5.800000000000001
8,Neural Network,4,0,0.9191871004675126,0.9253673998655269,0.9222668964196822,10411,0.6865808823529411,5.800000000000001
9,Neural Network,4,1,0.9390349156531973,0.9339055793991416,0.9364632237871674,12815,0.6865808823529411,5.800000000000001
10,SVM,0,0,0.9270921386306001,0.9489508976854856,0.9378941742383751,4623,1.0,5.800000000000001
11,SVM,0,1,0.9245283018867925,0.8933868974042027,0.9086908690869087,3236,1.0,5.800000000000001
12,SVM,1,0,0.9226959136741553,0.9401586157173756,0.9313454155878939,5548,1.0,5.800000000000001
13,SVM,1,1,0.9297056955325005,0.9094863297431649,0.9194848706941682,4828,1.0,5.800000000000001
14,SVM,2,0,0.9237673995056589,0.9376733130859632,0.9306684141546526,7573,1.0,5.800000000000001
15,SVM,2,1,0.9327156094084106,0.9178005330340862,0.925197963800905,7129,1.0,5.800000000000001
16,SVM,3,0,0.9126150514347591,0.9592533576143866,0.9353531990455579,8786,1.0,5.800000000000001
17,SVM,3,1,0.9612805537529743,0.9167612171222279,0.9384932157753022,9695,1.0,5.800000000000001
18,SVM,4,0,0.917524909989115,0.9251941911516379,0.921343591037121,11844,1.0,5.800000000000001
19,SVM,4,1,0.9326184500722489,0.925649154589372,0.9291207334166762,13248,1.0,5.800000000000001
20,Random Forest,0,0,0.9394004744446841,0.9256268593285167,0.9324628063791074,4706,1.0,5.800000000000001
21,Random Forest,0,1,0.8855461085676913,0.90598862495818,0.8956507359021002,2989,1.0,5.800000000000001
22,Random Forest,1,0,0.9431214665067672,0.9483204134366925,0.9457137948806047,5805,0.5761141712568854,5.800000000000001
23,Random Forest,1,1,0.9301350721937587,0.9232547387887193,0.9266821345707656,4326,0.5761141712568854,5.800000000000001
24,Random Forest,2,0,0.9311575726670066,0.9445234708392604,0.9377928997881492,7733,1.0,5.800000000000001
25,Random Forest,2,1,0.9373356704645048,0.9223803363518758,0.9297978700282548,6957,1.0,5.800000000000001
26,Random Forest,3,0,0.9337307501241927,0.9264589905362776,0.9300806571329605,10144,0.0,5.800000000000001
27,Random Forest,3,1,0.9258006763477223,0.9331328320802005,0.9294522941734484,9975,0.0,5.800000000000001
28,Random Forest,4,0,0.9288325425838065,0.9532247765006385,0.9408705928698049,12528,0.0,5.800000000000001
29,Random Forest,4,1,0.9532247765006385,0.9288325425838065,0.9408705928698049,12857,0.0,5.800000000000001
