,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9260595130748422,0.9467619267112238,0.9362962962962964,4339,0.0,1.9
1,Neural Network,0,1,0.9237120211360634,0.89504,0.9091500081261173,3125,0.0,1.9
2,Neural Network,1,0,0.9317298797409805,0.9286372856352573,0.930181012190617,5423,1.0,1.9
3,Neural Network,1,1,0.9167741935483871,0.9203367875647669,0.9185520361990951,4632,1.0,1.9
4,Neural Network,2,0,0.9256464011180993,0.9160442600276625,0.9208202989224887,7230,0.39183143310723045,1.9
5,Neural Network,2,1,0.9194532908704883,0.9286958852700711,0.9240514769620591,7461,0.39183143310723045,1.9
6,Neural Network,3,0,0.9250361472583695,0.9199203627917266,0.9224711623779946,9041,0.0,1.9
7,Neural Network,3,1,0.9299603366547354,0.9344804121707009,0.9322148952676493,10287,0.0,1.9
8,Neural Network,4,0,0.9056734517106972,0.9409647228221742,0.9229818599108442,11112,1.0,1.9
9,Neural Network,4,1,0.9500114303131906,0.9196665683092358,0.9345927508527306,13556,1.0,1.9
