,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.932420872540633,0.9394527041585865,0.9359235805516797,4641,1.0,3.8
1,Random Forest,0,1,0.9044542672560354,0.8938172043010753,0.899104275815447,2976,1.0,3.8
2,Random Forest,1,0,0.9273318872017353,0.9306966618287373,0.9290112278160086,5512,1.0,3.8
3,Random Forest,1,1,0.909047619047619,0.904739336492891,0.9068883610451306,4220,1.0,3.8
4,Random Forest,2,0,0.9197874821821952,0.9564748686160894,0.9377724930638129,7421,1.0,3.8
5,Random Forest,2,1,0.953059148379596,0.9137522641772329,0.9329918907383696,7177,1.0,3.8
6,Random Forest,3,0,0.9268422736482884,0.9419096130920126,0.9343152010320361,9227,1.0,3.8
7,Random Forest,3,1,0.9447137699845282,0.9303199593702387,0.9374616171954964,9845,1.0,3.8
8,Random Forest,4,0,0.9406994839872226,0.9472164948453609,0.9439467411851731,12125,1.0,3.8
9,Random Forest,4,1,0.9521817095038853,0.9462429462429462,0.9492030388797856,13468,1.0,3.8
