,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9120598072004722,0.9747687132043734,0.942372192295965,4756,1.0,9.6
1,Neural Network,0,1,0.9540757749712974,0.8479591836734693,0.8978930307941654,2940,1.0,9.6
2,Neural Network,1,0,0.9221668742216688,0.9711475409836066,0.9460236346215268,6100,1.0,9.6
3,Neural Network,1,1,0.9578544061302682,0.8888888888888888,0.9220839096357768,4500,1.0,9.6
4,Neural Network,2,0,0.9425583921781641,0.9350666846288562,0.9387975924798809,7423,1.0,9.6
5,Neural Network,2,1,0.92713529856387,0.9354789505796217,0.9312884367170298,6556,1.0,9.6
6,Neural Network,3,0,0.9321143107412679,0.9350834797891037,0.9335965345177386,9104,1.0,9.6
7,Neural Network,3,1,0.9360666378191259,0.9331392213954491,0.9346006372522546,9273,1.0,9.6
8,Neural Network,4,0,0.9368403417657899,0.9418105263157894,0.9393188594465207,11875,1.0,9.6
9,Neural Network,4,1,0.9456846407797516,0.9410246382479468,0.9433488846199082,12785,1.0,9.6
10,SVM,0,0,0.937037037037037,0.9444444444444444,0.9407261592300963,4554,0.4080381471389646,9.6
11,SVM,0,1,0.920664785199122,0.9103875968992248,0.915497349547864,3225,0.4080381471389646,9.6
12,SVM,1,0,0.9243804664723032,0.9311674008810573,0.9277615215801025,5448,0.7180459044009265,9.6
13,SVM,1,1,0.9268149882903981,0.9196359411309063,0.9232115085536549,5164,0.7180459044009265,9.6
14,SVM,2,0,0.9260219646125687,0.9201273113064565,0.923065227307283,6598,1.0,9.6
15,SVM,2,1,0.9275800467225505,0.9329647546648238,0.9302646085997794,7235,1.0,9.6
16,SVM,3,0,0.9230043626930786,0.9117167481947356,0.9173258334798149,8586,1.0,9.6
17,SVM,3,1,0.9291390109376461,0.9383496978851964,0.9337216402837145,10592,1.0,9.6
18,SVM,4,0,0.9330013155421913,0.9059306569343065,0.9192667345616146,10960,1.0,9.6
19,SVM,4,1,0.9296485841009894,0.9502685359559182,0.9398454746136865,14337,1.0,9.6
20,Random Forest,0,0,0.9344958640733289,0.9435665914221218,0.9390093227002134,4430,1.0,9.6
21,Random Forest,0,1,0.9163039839303649,0.9033003300330033,0.909755692205418,3030,1.0,9.6
22,Random Forest,1,0,0.9368343738523687,0.9227708446373666,0.9297494305239179,5529,1.0,9.6
23,Random Forest,1,1,0.9145316253002402,0.9299816812538164,0.9221919467151075,4913,1.0,9.6
24,Random Forest,2,0,0.9376588428763641,0.9375186846038864,0.9375887585021303,6690,1.0,9.6
25,Random Forest,2,1,0.9393763596809283,0.9395126196692777,0.9394444847342084,6894,1.0,9.6
26,Random Forest,3,0,0.9377573832215554,0.9331460016391523,0.9354460093896714,8541,1.0,9.6
27,Random Forest,3,1,0.9443903389170237,0.9482691179346763,0.946325753879184,10226,1.0,9.6
28,Random Forest,4,0,0.92466318394281,0.9490170256796162,0.9366818308420759,10631,1.0,9.6
29,Random Forest,4,1,0.9610128039131061,0.9420392046255818,0.9514314200256375,14182,1.0,9.6
