,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9464814393076748,0.9417629730342171,0.9441163107678328,4413,1.0,5.800000000000001
1,Random Forest,0,1,0.9066811909949165,0.91398243045388,0.9103171709806781,2732,1.0,5.800000000000001
2,Random Forest,1,0,0.9347114556416882,0.9499299719887955,0.9422592689068334,5712,1.0,5.800000000000001
3,Random Forest,1,1,0.9287138584247259,0.907673568818514,0.9180731797462116,4105,1.0,5.800000000000001
4,Random Forest,2,0,0.9331143232588699,0.9549488972565896,0.9439053569054898,7436,1.0,5.800000000000001
5,Random Forest,2,1,0.9461933825891423,0.92046875,0.9331538095992397,6400,1.0,5.800000000000001
6,Random Forest,3,0,0.9267503035208418,0.9543654928110022,0.9403551996714916,9598,1.0,5.800000000000001
7,Random Forest,3,1,0.9536360749444268,0.9256138908866742,0.9394160583941606,9733,1.0,5.800000000000001
8,Random Forest,4,0,0.9291301256221853,0.9557867360208062,0.9422699411081287,12304,1.0,5.800000000000001
9,Random Forest,4,1,0.9587441225542241,0.9337469532461777,0.9460804490177737,13539,1.0,5.800000000000001
