,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9352764680668667,0.9468431330006509,0.9410242587601079,4609,1.0,19.2
1,Neural Network,0,1,0.9231251961091936,0.906905055487053,0.9149432436635049,3244,1.0,19.2
2,Neural Network,1,0,0.9308163265306122,0.9216003232976359,0.9261853995329474,4949,1.0,19.2
3,Neural Network,1,1,0.9197849906967128,0.9291979949874687,0.9244675324675324,4788,1.0,19.2
4,Neural Network,2,0,0.9159989316239316,0.9424292388018687,0.92902614113504,7278,1.0,19.2
5,Neural Network,2,1,0.944773955450112,0.9193279466461459,0.9318772750910036,7797,1.0,19.2
6,Neural Network,3,0,0.9138461538461539,0.9523300555793074,0.9326913011619387,9356,1.0,19.2
7,Neural Network,3,1,0.9578609221466364,0.9234833302969575,0.9403580372878212,10978,1.0,19.2
8,Neural Network,4,0,0.9292859006697399,0.9352240896358543,0.9322455390253479,11424,1.0,19.2
9,Neural Network,4,1,0.9483672899804633,0.9435612634501909,0.9459581723909941,14405,1.0,19.2
10,SVM,0,0,0.9263657957244655,0.9459757442116868,0.9360680776783767,4535,1.0,19.2
11,SVM,0,1,0.9181969949916527,0.8896797153024911,0.903713440683536,3091,1.0,19.2
12,SVM,1,0,0.92534174553102,0.9371671991480298,0.9312169312169313,5634,1.0,19.2
13,SVM,1,1,0.926723245704823,0.9131144197430144,0.9198685021573865,4903,1.0,19.2
14,SVM,2,0,0.9167276452509878,0.933949604890413,0.9252584933530281,6707,1.0,19.2
15,SVM,2,1,0.9368225898459783,0.9202857943401513,0.9284805653710247,7138,1.0,19.2
16,SVM,3,0,0.9259058364070297,0.9243014944769331,0.9251029698677651,9234,1.0,19.2
17,SVM,3,1,0.9304823470909995,0.9319653351927483,0.9312232507216086,10039,1.0,19.2
18,SVM,4,0,0.9213179690313288,0.9198274312421355,0.920572096788702,11126,1.0,19.2
19,SVM,4,1,0.9331985321650565,0.9344581927259092,0.9338279376498801,13335,1.0,19.2
20,Random Forest,0,0,0.9267898383371824,0.9486997635933806,0.9376168224299065,4230,1.0,19.2
21,Random Forest,0,1,0.923049645390071,0.8914383561643836,0.9069686411149825,2920,1.0,19.2
22,Random Forest,1,0,0.933029197080292,0.9411006810233756,0.9370475579583982,5433,1.0,19.2
23,Random Forest,1,1,0.9287622439893143,0.9191451861643534,0.9239286900675451,4539,1.0,19.2
24,Random Forest,2,0,0.9215243472124206,0.948155678187627,0.9346503471476629,6886,1.0,19.2
25,Random Forest,2,1,0.947584789311408,0.9206847360912982,0.9339411041169235,7010,1.0,19.2
26,Random Forest,3,0,0.9166317553414327,0.9444264594798748,0.9303215519532287,9267,1.0,19.2
27,Random Forest,3,1,0.947271424183475,0.92078025477707,0.9338380015140046,10048,1.0,19.2
28,Random Forest,4,0,0.9200234978180597,0.9472092621392777,0.9334184759472115,11574,1.0,19.2
29,Random Forest,4,1,0.9535042995205845,0.9293184009493436,0.9412560096153846,13483,1.0,19.2
