,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9156898106402164,0.9632440123310411,0.938865133479718,4217,1.0,3.8
1,Neural Network,0,1,0.9472789115646258,0.8816081038303261,0.9132644695851779,3159,1.0,3.8
2,Neural Network,1,0,0.9185336048879837,0.9394054156409771,0.9288522748548962,5281,1.0,3.8
3,Neural Network,1,1,0.9364827312425565,0.9146956184567662,0.9254609650843467,5158,1.0,3.8
4,Neural Network,2,0,0.8921270718232044,0.9533579335793358,0.9217267213699608,6775,0.0,3.8
5,Neural Network,2,1,0.9575382961569471,0.9012267610977615,0.9285295458987557,7907,0.0,3.8
6,Neural Network,3,0,0.9277176364456473,0.9405510460729393,0.9340902639795629,8747,1.0,3.8
7,Neural Network,3,1,0.9530558815563781,0.9427576352920164,0.9478787878787879,11198,1.0,3.8
8,Neural Network,4,0,0.9000438020148926,0.9426552894760988,0.9208568611633953,10899,0.0,3.8
9,Neural Network,4,1,0.9544593412999126,0.919873595505618,0.9368473751966815,14240,0.0,3.8
10,SVM,0,0,0.9280883678990082,0.9501500115393492,0.9389896225339264,4333,1.0,3.8
11,SVM,0,1,0.924791086350975,0.8927731092436975,0.9085000855139387,2975,1.0,3.8
12,SVM,1,0,0.9458371454711803,0.9246869409660108,0.9351424694708277,5590,1.0,3.8
13,SVM,1,1,0.9068171757414786,0.9326200773958571,0.9195376500953877,4393,1.0,3.8
14,SVM,2,0,0.9378515938923118,0.9236248516026909,0.9306838572472917,7581,1.0,3.8
15,SVM,2,1,0.9172857142857143,0.9326071169208424,0.9248829672308246,6885,1.0,3.8
16,SVM,3,0,0.9339832573911201,0.9315155358275206,0.9327477644319805,9462,1.0,3.8
17,SVM,3,1,0.9275572945779765,0.9301569506726457,0.9288553036663868,8920,1.0,3.8
18,SVM,4,0,0.9349699235896602,0.9489316063031104,0.9418990296032429,12121,1.0,3.8
19,SVM,4,1,0.9499757556166155,0.9362803663878932,0.9430783424926792,12555,1.0,3.8
20,Random Forest,0,0,0.9399327246516098,0.9456127628716461,0.9427641884564404,4137,0.0,3.8
21,Random Forest,0,1,0.922627235213205,0.914763041254688,0.9186783085088169,2933,0.0,3.8
22,Random Forest,1,0,0.9352822209965067,0.9474762525609983,0.9413397483345669,5369,1.0,3.8
23,Random Forest,1,1,0.9368562472010747,0.9223985890652557,0.9295712063985782,4536,1.0,3.8
24,Random Forest,2,0,0.9260493004663558,0.9504923413566739,0.9381116285347911,7312,1.0,3.8
25,Random Forest,2,1,0.9491358718561191,0.9240766073871409,0.9364386220281418,7310,1.0,3.8
26,Random Forest,3,0,0.9241992101799035,0.9427100816828914,0.933362875976292,8937,1.0,3.8
27,Random Forest,3,1,0.94706916158379,0.9298619569630532,0.9383866837387964,9852,1.0,3.8
28,Random Forest,4,0,0.9284975878704342,0.9488511312615547,0.9385640266469282,11359,1.0,3.8
29,Random Forest,4,1,0.9541255428345835,0.9357286665634196,0.9448375620626295,12914,1.0,3.8
