,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.8852629390979007,0.9754924415941365,0.9281900403181867,4366,1.0,5.800000000000001
1,Neural Network,0,1,0.9619758351101635,0.8306228904571955,0.8914869092705417,3259,1.0,5.800000000000001
2,Neural Network,1,0,0.9259962049335864,0.9352242238405519,0.9305873379099924,5218,1.0,5.800000000000001
3,Neural Network,1,1,0.9306097310613837,0.9207800121876905,0.9256687768021238,4923,1.0,5.800000000000001
4,Neural Network,2,0,0.9205908160280784,0.9371743337799613,0.9288085577277757,6717,1.0,5.800000000000001
5,Neural Network,2,1,0.9416804864566058,0.9261927416066331,0.9338724045775373,7357,1.0,5.800000000000001
6,Neural Network,3,0,0.8817252611479277,0.9738245875201588,0.9254892713982552,8061,1.0,5.800000000000001
7,Neural Network,3,1,0.9767978887178359,0.8940217391304348,0.9335785601681555,9936,1.0,5.800000000000001
8,Neural Network,4,0,0.9245629286197238,0.9263524629826768,0.9254568307067582,10333,1.0,5.800000000000001
9,Neural Network,4,1,0.9448350851757883,0.9434672457473761,0.9441506700470843,13815,1.0,5.800000000000001
10,SVM,0,0,0.9428449562806569,0.9358594411515665,0.9393392117284606,4724,1.0,5.800000000000001
11,SVM,0,1,0.8806146572104019,0.8929284858170196,0.886728823646102,2503,1.0,5.800000000000001
12,SVM,1,0,0.9400463729711825,0.9314079422382672,0.9357072205736895,6094,1.0,5.800000000000001
13,SVM,1,1,0.9016239115085902,0.9136656331981875,0.9076048329779672,4193,1.0,5.800000000000001
14,SVM,2,0,0.9250411861614497,0.9394868934746236,0.9322080796900941,7172,1.0,5.800000000000001
15,SVM,2,1,0.9275338119886458,0.9105064743484674,0.9189412737799834,6101,1.0,5.800000000000001
16,SVM,3,0,0.9205214465937763,0.9352702414014099,0.927837236409876,9362,1.0,5.800000000000001
17,SVM,3,1,0.9316798196166854,0.9161862527716186,0.9238680827277808,9020,1.0,5.800000000000001
18,SVM,4,0,0.9238789522760024,0.9312996667521148,0.9275744680851064,11703,1.0,5.800000000000001
19,SVM,4,1,0.933083645443196,0.9258402840862169,0.9294478527607362,12109,1.0,5.800000000000001
20,Random Forest,0,0,0.9318872017353579,0.9343192692474989,0.9331016507384883,4598,1.0,5.800000000000001
21,Random Forest,0,1,0.8969986357435198,0.8933423913043478,0.8951667801225323,2944,1.0,5.800000000000001
22,Random Forest,1,0,0.9404209775240814,0.945989592678988,0.943197065927185,5573,1.0,5.800000000000001
23,Random Forest,1,1,0.9334953601414052,0.9267383198069752,0.9301045679691801,4559,1.0,5.800000000000001
24,Random Forest,2,0,0.939450770261219,0.9409633704548503,0.9402064619922241,7453,1.0,5.800000000000001
25,Random Forest,2,1,0.9340725202277494,0.9323960514507927,0.9332335329341318,6686,1.0,5.800000000000001
26,Random Forest,3,0,0.9296898986797667,0.9328404189772027,0.9312624942334308,9738,1.0,5.800000000000001
27,Random Forest,3,1,0.9298132646490663,0.9265319217196022,0.92816969307408,9351,1.0,5.800000000000001
28,Random Forest,4,0,0.9408016099278886,0.9461966604823747,0.9434914228052472,11858,1.0,5.800000000000001
29,Random Forest,4,1,0.9505541346973572,0.9455708889060211,0.9480559635154981,12971,1.0,5.800000000000001
