,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9341872791519434,0.9383318544809228,0.9362549800796813,4508,1.0,1.9
1,Neural Network,0,1,0.9122474747474747,0.9065244667503137,0.909376966645689,3188,1.0,1.9
2,Neural Network,1,0,0.9249651810584958,0.9489194499017681,0.9367892092039143,5599,1.0,1.9
3,Neural Network,1,1,0.935946248600224,0.9065075921908894,0.92099173553719,4610,1.0,1.9
4,Neural Network,2,0,0.8864150494106441,0.9691486592033325,0.9259374417013867,7682,1.0,1.9
5,Neural Network,2,1,0.9636892906388846,0.868304803975704,0.9135139060344202,7244,1.0,1.9
6,Neural Network,3,0,0.9174340403517848,0.9380090976409605,0.9276074903232555,9453,0.0,1.9
7,Neural Network,3,1,0.9393123446561723,0.919132549655452,0.9291128867035444,9868,0.0,1.9
8,Neural Network,4,0,0.9190751445086706,0.9386730108379593,0.9287707061900612,11349,1.0,1.9
9,Neural Network,4,1,0.9433547651989908,0.9251336898395722,0.9341553836234687,12529,1.0,1.9
10,SVM,0,0,0.9319479333181092,0.9300364630811303,0.93099121706399,4388,1.0,1.9
11,SVM,0,1,0.900615085788281,0.9032467532467533,0.9019289998378992,3080,1.0,1.9
12,SVM,1,0,0.9355281207133059,0.9313758962103107,0.9334473909324209,5858,1.0,1.9
13,SVM,1,1,0.9131374243733794,0.9182963928726641,0.9157096424702059,4602,1.0,1.9
14,SVM,2,0,0.9280808080808081,0.9358956946896645,0.9319718690830403,7363,0.0,1.9
15,SVM,2,1,0.930791788856305,0.9224062772449869,0.926580061304919,6882,0.0,1.9
16,SVM,3,0,0.9187886408886095,0.9501517121803208,0.9342070214692877,9228,0.0,1.9
17,SVM,3,1,0.9511884550084889,0.9204230413800185,0.9355528883786464,9739,0.0,1.9
18,SVM,4,0,0.9154875717017208,0.922543352601156,0.9190019193857966,10380,0.0,1.9
19,SVM,4,1,0.9361600762267747,0.9302509073694177,0.933196137406997,12674,0.0,1.9
20,Random Forest,0,0,0.9215817694369973,0.9419958894724823,0.9316770186335402,4379,0.0,1.9
21,Random Forest,0,1,0.9170747633039503,0.8889240506329114,0.9027800096416518,3160,0.0,1.9
22,Random Forest,1,0,0.9191707873716242,0.946718903036239,0.9327414841262184,5105,0.396455223880597,1.9
23,Random Forest,1,1,0.9403508771929825,0.9098238913643115,0.9248355440526259,4713,0.396455223880597,1.9
24,Random Forest,2,0,0.9043305972261534,0.9534467323187108,0.9282393957001742,6702,0.0,1.9
25,Random Forest,2,1,0.9581601180099235,0.9135660401483187,0.9353318497185494,7821,0.0,1.9
26,Random Forest,3,0,0.9153046062407132,0.9520865533230294,0.9333333333333333,8411,0.0,1.9
27,Random Forest,3,1,0.9597442812905803,0.9283988791187554,0.943811394891945,10349,0.0,1.9
28,Random Forest,4,0,0.9243891194098663,0.9276394929212547,0.9260114539072603,10807,0.0,1.9
29,Random Forest,4,1,0.943994843515004,0.9414327548032283,0.9427120583607494,14001,0.0,1.9
