,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.934308162374509,0.9441993824437582,0.9392277314611671,4534,0.5522179531959484,5.800000000000001
1,Random Forest,0,1,0.918806161745828,0.9048672566371682,0.9117834394904458,3164,0.5522179531959484,5.800000000000001
2,Random Forest,1,0,0.9222614840989399,0.9489183784766406,0.9354000537586239,5501,1.0,5.800000000000001
3,Random Forest,1,1,0.943151932025086,0.9137593100744806,0.9282229965156795,5102,1.0,5.800000000000001
4,Random Forest,2,0,0.9243861607142857,0.9403917116094238,0.9323202476431688,7046,1.0,5.800000000000001
5,Random Forest,2,1,0.9452768729641694,0.9304860843914327,0.9378231644260601,7797,1.0,5.800000000000001
6,Random Forest,3,0,0.920629604822505,0.9561739130434782,0.9380651765910254,8625,1.0,5.800000000000001
7,Random Forest,3,1,0.9626666666666667,0.9320137693631669,0.9470922606034106,10458,1.0,5.800000000000001
8,Random Forest,4,0,0.927916360968452,0.9457842587399514,0.9367651143412647,10698,1.0,5.800000000000001
9,Random Forest,4,1,0.9563253012048193,0.9417173364971081,0.9489651049839348,13486,1.0,5.800000000000001
