,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.8869272803699033,0.9795728876508821,0.930950805206265,4308,1.0,19.2
1,Neural Network,0,1,0.9665017129805862,0.8251543711407214,0.8902524544179523,3077,1.0,19.2
2,Neural Network,1,0,0.9207502534640081,0.9541236210821222,0.9371399088485683,5711,1.0,19.2
3,Neural Network,1,1,0.940045766590389,0.8975311339305222,0.9182966357438248,4577,1.0,19.2
4,Neural Network,2,0,0.9181745609366685,0.946639231824417,0.9321896528434419,7290,1.0,19.2
5,Neural Network,2,1,0.9439400489984148,0.9141660851360781,0.9288145207033466,7165,1.0,19.2
6,Neural Network,3,0,0.940854190013697,0.8865422973131526,0.9128911441343482,8523,1.0,19.2
7,Neural Network,3,1,0.9044466403162056,0.9506647278770254,0.9269799473364392,9628,1.0,19.2
8,Neural Network,4,0,0.8965763195435092,0.9661798616448886,0.9300776914539401,10408,1.0,19.2
9,Neural Network,4,1,0.9693539961692496,0.9056450300959817,0.9364171572750211,12294,1.0,19.2
10,SVM,0,0,0.9315996503496503,0.9410596026490067,0.9363057324840764,4530,1.0,19.2
11,SVM,0,1,0.89920724801812,0.8838589981447125,0.8914670658682634,2695,1.0,19.2
12,SVM,1,0,0.9297757691639145,0.9385857167924198,0.9341599720572826,5699,1.0,19.2
13,SVM,1,1,0.9199817101051669,0.9087624209575429,0.9143376505339695,4428,1.0,19.2
14,SVM,2,0,0.9286673831273509,0.9302920199165657,0.9294789915966387,7431,1.0,19.2
15,SVM,2,1,0.9234067721425403,0.9216351829988194,0.9225201270404019,6776,1.0,19.2
16,SVM,3,0,0.9141992651826237,0.9249945331292369,0.9195652173913045,9146,1.0,19.2
17,SVM,3,1,0.9289855072463769,0.9187141687141687,0.923821288861437,9768,1.0,19.2
18,SVM,4,0,0.9186253712346203,0.9326326671261199,0.9255760270166289,11608,1.0,19.2
19,SVM,4,1,0.9395532194480947,0.9268720451425957,0.9331695520325516,13114,1.0,19.2
20,Random Forest,0,0,0.937984496124031,0.9478513876454789,0.942892129578092,4468,1.0,19.2
21,Random Forest,0,1,0.9142752023546725,0.8987341772151899,0.9064380813423308,2765,1.0,19.2
22,Random Forest,1,0,0.9326640124632162,0.9424523351408081,0.9375326257177657,5717,1.0,19.2
23,Random Forest,1,1,0.9297008547008547,0.9179324894514768,0.9237791932059448,4740,1.0,19.2
24,Random Forest,2,0,0.9263034104272834,0.9478539911752908,0.9369547977795399,7479,1.0,19.2
25,Random Forest,2,1,0.9439977024698449,0.9209862706640516,0.9323500212735782,7138,1.0,19.2
26,Random Forest,3,0,0.9227670349907919,0.947747960751862,0.9350906864174492,8459,1.0,19.2
27,Random Forest,3,1,0.9529186195142736,0.9302277217427473,0.9414364640883979,9617,1.0,19.2
28,Random Forest,4,0,0.9243675099866844,0.9298151620680418,0.9270833333333333,11199,1.0,19.2
29,Random Forest,4,1,0.9403098420413123,0.9356203717696842,0.9379592455117037,13234,1.0,19.2
