,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9262332872291379,0.9607843137254902,0.9431924882629108,4182,1.0,17.299999999999997
1,Neural Network,0,1,0.940036563071298,0.8893116568661363,0.913970849626733,2891,1.0,17.299999999999997
2,Neural Network,1,0,0.9176626826029216,0.9676177139856468,0.9419783590355285,5713,1.0,17.299999999999997
3,Neural Network,1,1,0.9559208958780081,0.8899733806566105,0.9217690982194141,4508,1.0,17.299999999999997
4,Neural Network,2,0,0.9322548028311426,0.9450352338244715,0.9386015142838965,7805,1.0,17.299999999999997
5,Neural Network,2,1,0.9361131794489947,0.92143066549399,0.9287138952500554,6822,1.0,17.299999999999997
6,Neural Network,3,0,0.941457835083706,0.9360074433991523,0.9387247278382582,9673,1.0,17.299999999999997
7,Neural Network,3,1,0.9319630688063311,0.9377350143773502,0.9348401323042999,9042,1.0,17.299999999999997
8,Neural Network,4,0,0.926851780632259,0.9584029269068639,0.9423633377649174,12573,1.0,17.299999999999997
9,Neural Network,4,1,0.9583200510041441,0.9267108508014796,0.9422504309669331,12976,1.0,17.299999999999997
10,SVM,0,0,0.9270350063264445,0.944563816072196,0.9357173265219243,4654,1.0,17.299999999999997
11,SVM,0,1,0.917228103946102,0.8920436817472699,0.9044606137298322,3205,1.0,17.299999999999997
12,SVM,1,0,0.9171662125340599,0.9506684240256073,0.9336168639053255,5311,1.0,17.299999999999997
13,SVM,1,1,0.9434735706580367,0.9055705114930628,0.9241335587489434,4829,1.0,17.299999999999997
14,SVM,2,0,0.9186630325634773,0.9462174940898345,0.9322366984496688,6768,1.0,17.299999999999997
15,SVM,2,1,0.9486528424319368,0.922243554580362,0.9352618037688618,7292,1.0,17.299999999999997
16,SVM,3,0,0.9044537077665643,0.9620770128354725,0.9323758905348865,8570,1.0,17.299999999999997
17,SVM,3,1,0.9677002583979328,0.9178921568627451,0.9421383647798743,10608,1.0,17.299999999999997
18,SVM,4,0,0.908763277693475,0.9248142071228646,0.9167184883999043,10361,1.0,17.299999999999997
19,SVM,4,1,0.9423347398030942,0.9297399941571721,0.9359950001838169,13692,1.0,17.299999999999997
20,Random Forest,0,0,0.9263602251407129,0.9418216499761564,0.9340269567273586,4194,1.0,17.299999999999997
21,Random Forest,0,1,0.9197632357777047,0.8990678238508518,0.909297789336801,3111,1.0,17.299999999999997
22,Random Forest,1,0,0.9226951708341287,0.950452221785293,0.93636803874092,5086,1.0,17.299999999999997
23,Random Forest,1,1,0.9450141828496618,0.9144847972972973,0.9294988732696641,4736,1.0,17.299999999999997
24,Random Forest,2,0,0.9220437956204379,0.943531520764864,0.9326639102185469,6694,1.0,17.299999999999997
25,Random Forest,2,1,0.9464209780297661,0.9259464706698101,0.936071779055096,7211,1.0,17.299999999999997
26,Random Forest,3,0,0.9296855657340926,0.9252186768510533,0.9274467428218585,8117,1.0,17.299999999999997
27,Random Forest,3,1,0.9410965550703542,0.9446717319306448,0.9428807544601623,10266,1.0,17.299999999999997
28,Random Forest,4,0,0.9240671641791045,0.9468552857962149,0.9353224435841753,10462,1.0,17.299999999999997
29,Random Forest,4,1,0.9584826762246117,0.9403663003663003,0.949338066711042,13650,1.0,17.299999999999997
