,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9137454854472062,0.9721971066907775,0.9420654911838791,4424,1.0,1.9
1,Neural Network,0,1,0.9511710996427154,0.8551034975017845,0.900582597256155,2802,1.0,1.9
2,Neural Network,1,0,0.9217755139166818,0.94182156133829,0.9316907235450952,5380,1.0,1.9
3,Neural Network,1,1,0.9314798598949212,0.9082177161152615,0.9197017183616124,4685,1.0,1.9
4,Neural Network,2,0,0.8987259490379615,0.9613405645946321,0.9289793724383526,7191,0.2501211827435773,1.9
5,Neural Network,2,1,0.9570125251275707,0.888203214695752,0.9213248976553777,6968,0.2501211827435773,1.9
6,Neural Network,3,0,0.9229001493737792,0.9364579689868252,0.9296296296296297,8577,1.0,1.9
7,Neural Network,3,1,0.9414482165878814,0.928874284502862,0.9351189840998826,9434,1.0,1.9
8,Neural Network,4,0,0.9105798192771084,0.9232677991983202,0.9168799165955833,10478,0.0,1.9
9,Neural Network,4,1,0.9357108587877818,0.9249130572241543,0.9302806264408936,12652,0.0,1.9
10,SVM,0,0,0.9371379532289208,0.9367360068625349,0.9369369369369368,4663,1.0,1.9
11,SVM,0,1,0.9002704530087897,0.9008795669824087,0.9005749070003383,2956,1.0,1.9
12,SVM,1,0,0.938443072702332,0.9371575342465753,0.9377998629198081,5840,1.0,1.9
13,SVM,1,1,0.9145518044237485,0.9162584557965944,0.9154043346539268,4287,1.0,1.9
14,SVM,2,0,0.9295654643567168,0.930225948557624,0.9298955891753675,7037,1.0,1.9
15,SVM,2,1,0.9267164179104478,0.9260253542132737,0.9263707571801567,6705,1.0,1.9
16,SVM,3,0,0.9323415528836356,0.9474011182439428,0.939811010682005,9658,1.0,1.9
17,SVM,3,1,0.9460607347632194,0.9306454982243576,0.9382898062342039,9574,1.0,1.9
18,SVM,4,0,0.9299638352297785,0.9422647242827777,0.9360738701944419,11189,0.0,1.9
19,SVM,4,1,0.9496845548718748,0.9388619388619389,0.9442422365058468,12987,0.0,1.9
20,Random Forest,0,0,0.907191011235955,0.946319737458978,0.9263423588802203,4266,1.0,1.9
21,Random Forest,0,1,0.9240464344941957,0.8708971553610503,0.8966849050531058,3199,1.0,1.9
22,Random Forest,1,0,0.9210862037543284,0.947151424287856,0.9339369860482306,5336,0.0,1.9
23,Random Forest,1,1,0.9422722620266121,0.9140190627482129,0.9279306521520008,5036,0.0,1.9
24,Random Forest,2,0,0.9100567602969,0.9572872014696877,0.9330746847720659,6532,1.0,1.9
25,Random Forest,2,1,0.9589585172109444,0.9134089953762085,0.9356297093649084,7137,1.0,1.9
26,Random Forest,3,0,0.9202425373134329,0.9502709211318483,0.9350156981221491,8305,0.0,1.9
27,Random Forest,3,1,0.9549961861174676,0.9276037256562235,0.9411006711409396,9448,0.0,1.9
28,Random Forest,4,0,0.9254905678263342,0.9373079877112135,0.9313617934652993,10416,0.0,1.9
29,Random Forest,4,1,0.9521436423598387,0.9429525330236609,0.9475257995113591,13778,0.0,1.9
