,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9355954181975362,0.9501755926251098,0.942829140803659,4556,1.0,7.7
1,Neural Network,0,1,0.9201547660921562,0.8977350720658888,0.9088066701406983,2914,1.0,7.7
2,Neural Network,1,0,0.9304738844690419,0.9443566789538353,0.9373638818712431,5697,1.0,7.7
3,Neural Network,1,1,0.924505834722553,0.9061624649859944,0.9152422492042909,4284,1.0,7.7
4,Neural Network,2,0,0.9370420624151967,0.9336217385426524,0.9353287736168483,7397,1.0,7.7
5,Neural Network,2,1,0.9230528130387087,0.9269751337740006,0.9250098154691794,6354,1.0,7.7
6,Neural Network,3,0,0.9350202429149798,0.9369168356997971,0.93596757852077,9860,1.0,7.7
7,Neural Network,3,1,0.9347392718497535,0.9327819076536489,0.9337595639870035,9551,1.0,7.7
8,Neural Network,4,0,0.9147953994210156,0.9487949362979794,0.931485022307202,12323,1.0,7.7
9,Neural Network,4,1,0.9499365280863218,0.916628387689481,0.9329852723447363,13062,1.0,7.7
10,SVM,0,0,0.9284188034188035,0.9322033898305084,0.9303072476180281,4661,1.0,7.7
11,SVM,0,1,0.9004097069019855,0.8950501253132832,0.8977219167321288,3192,1.0,7.7
12,SVM,1,0,0.9183746853649766,0.9405266065181366,0.92931865732739,5431,1.0,7.7
13,SVM,1,1,0.93168358714044,0.9065651368594361,0.9189527485136121,4859,1.0,7.7
14,SVM,2,0,0.9098267537631355,0.9404080434463525,0.924864669794298,6813,1.0,7.7
15,SVM,2,1,0.9421652421652421,0.9124017105807698,0.9270446422314107,7249,1.0,7.7
16,SVM,3,0,0.9176058101677936,0.9185259463524693,0.9180656477073416,7978,1.0,7.7
17,SVM,3,1,0.9345549738219895,0.9338028169014084,0.9341787439613527,9940,1.0,7.7
18,SVM,4,0,0.9110709530150276,0.9218554518333173,0.9164314757235111,10391,1.0,7.7
19,SVM,4,1,0.9385825580515846,0.9299310551558753,0.9342367777150385,13344,1.0,7.7
20,Random Forest,0,0,0.9341029341029341,0.9399806389157793,0.9370325693606755,4132,1.0,7.7
21,Random Forest,0,1,0.9148351648351648,0.9067392784206944,0.9107692307692308,2938,1.0,7.7
22,Random Forest,1,0,0.9304803178042614,0.9482885535517115,0.9393000364564346,5434,1.0,7.7
23,Random Forest,1,1,0.9378730930798143,0.9167927382753404,0.9272131147540983,4627,1.0,7.7
24,Random Forest,2,0,0.9283421086426095,0.9496847083552286,0.9388921358529774,7612,0.0,7.7
25,Random Forest,2,1,0.9432760663507109,0.9194456474664356,0.9312084216682506,6927,0.0,7.7
26,Random Forest,3,0,0.92476046394352,0.9554027300197978,0.9398318983189831,9597,1.0,7.7
27,Random Forest,3,1,0.9567195874203661,0.9269129029097678,0.941580414012739,10207,1.0,7.7
28,Random Forest,4,0,0.92366798952968,0.9567080636697569,0.9398977531468833,11434,1.0,7.7
29,Random Forest,4,1,0.9627651572137806,0.9340290447347296,0.9481794273437789,13703,1.0,7.7
