,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9292817679558011,0.9421913511091194,0.9356920338228749,4463,1.0,5.800000000000001
1,Neural Network,0,1,0.9144278606965174,0.8960025999350016,0.9051214707813526,3077,1.0,5.800000000000001
2,Neural Network,1,0,0.910327868852459,0.9533047210300429,0.9313207547169811,5825,1.0,5.800000000000001
3,Neural Network,1,1,0.9416684537851169,0.8892264074524099,0.9146963857931465,4938,1.0,5.800000000000001
4,Neural Network,2,0,0.9236662106703146,0.9604551920341394,0.9417015341701535,7030,1.0,5.800000000000001
5,Neural Network,2,1,0.9611080022383883,0.9248788368336026,0.9426454445664105,7428,1.0,5.800000000000001
6,Neural Network,3,0,0.9231112599040285,0.9319513294276701,0.9275102315411783,8876,1.0,5.800000000000001
7,Neural Network,3,1,0.9394971451467494,0.9315653555820421,0.9355144381826342,10068,1.0,5.800000000000001
8,Neural Network,4,0,0.909813643357839,0.9420251371924234,0.925639241607236,11298,1.0,5.800000000000001
9,Neural Network,4,1,0.9512902506135198,0.9238102115981801,0.9373488678830513,13847,1.0,5.800000000000001
10,Random Forest,0,0,0.936323495235882,0.9404761904761905,0.9383952486316525,4284,0.0,5.800000000000001
11,Random Forest,0,1,0.914886515353805,0.9091210613598674,0.9119946764265514,3015,0.0,5.800000000000001
12,Random Forest,1,0,0.9303411131059246,0.944586219467736,0.9374095513748191,5486,1.0,5.800000000000001
13,Random Forest,1,1,0.9365079365079365,0.9203612479474549,0.9283643892339545,4872,1.0,5.800000000000001
14,Random Forest,2,0,0.9284355334406557,0.9612121212121212,0.9445395667386287,6600,1.0,5.800000000000001
15,Random Forest,2,1,0.9641004066750807,0.9335958718087995,0.9486029665401863,7364,1.0,5.800000000000001
16,Random Forest,3,0,0.9244623371119822,0.9555409548839247,0.9397447633406926,9132,1.0,5.800000000000001
17,Random Forest,3,1,0.9606893880712626,0.9329572167371886,0.9466202356532939,10635,1.0,5.800000000000001
18,Random Forest,4,0,0.9306767055366817,0.9342796571112545,0.9324747010119595,10849,0.0,5.800000000000001
19,Random Forest,4,1,0.9459356991204125,0.9429327286470144,0.944431826784768,13230,0.0,5.800000000000001
