,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9221134138009565,0.9427240977881257,0.932304858392816,4295,1.0,3.8
1,Random Forest,0,1,0.9256572982774252,0.8995594713656387,0.9124218051831992,3405,1.0,3.8
2,Random Forest,1,0,0.9375965996908809,0.9222729000380083,0.9298716229162675,5262,1.0,3.8
3,Random Forest,1,1,0.9224203338391502,0.9377169301966833,0.9300057372346529,5186,1.0,3.8
4,Random Forest,2,0,0.9313819577735125,0.9191791633780584,0.9252403273218399,6335,1.0,3.8
5,Random Forest,2,1,0.9262354127647313,0.9374453193350831,0.9318066526559895,6858,1.0,3.8
6,Random Forest,3,0,0.923121387283237,0.9412943534127077,0.9321193019319443,8483,1.0,3.8
7,Random Forest,3,1,0.9515234108828969,0.9363026819923371,0.943851687346111,10440,1.0,3.8
8,Random Forest,4,0,0.9107464478687213,0.9164317358034636,0.9135802469135803,9932,1.0,3.8
9,Random Forest,4,1,0.9362127267138026,0.9317729845494875,0.9339875795445833,13074,1.0,3.8
