,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9367989646246765,0.9484603625245687,0.9425935973955508,4579,1.0,5.800000000000001
1,Random Forest,0,1,0.9186767746381805,0.900980060831362,0.9097423647841665,2959,1.0,5.800000000000001
2,Random Forest,1,0,0.9388888888888889,0.9388888888888889,0.9388888888888889,5580,1.0,5.800000000000001
3,Random Forest,1,1,0.9263180639585133,0.9263180639585133,0.9263180639585133,4628,1.0,5.800000000000001
4,Random Forest,2,0,0.9247160903406916,0.9470726607422896,0.9357608625476144,7652,1.0,5.800000000000001
5,Random Forest,2,1,0.9408672798948752,0.9161216946261018,0.9283296117553843,7034,1.0,5.800000000000001
6,Random Forest,3,0,0.9344687921902586,0.9486557722720085,0.9415088416867218,9485,1.0,5.800000000000001
7,Random Forest,3,1,0.9501126818274944,0.9363012315768221,0.9431563961765305,9906,1.0,5.800000000000001
8,Random Forest,4,0,0.942473474801061,0.9469476138918964,0.944705246977691,12007,1.0,5.800000000000001
9,Random Forest,4,1,0.9500588004704038,0.9458320324695598,0.9479407048148003,12812,1.0,5.800000000000001
