,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9305763874009,0.9431053203040174,0.9367989646246765,4605,0.0,1.9
1,Neural Network,0,1,0.9178940770918207,0.9003996311097449,0.909062693978895,3253,0.0,1.9
2,Neural Network,1,0,0.9078861256544503,0.9642050390964378,0.935198449481756,5755,1.0,1.9
3,Neural Network,1,1,0.9542120471215826,0.8840609555189456,0.9177979690005343,4856,1.0,1.9
4,Neural Network,2,0,0.9043237110802975,0.9661952861952862,0.9342362286756088,7425,1.0,1.9
5,Neural Network,2,1,0.9628972653362897,0.8956414134469958,0.9280524291209575,7273,1.0,1.9
6,Neural Network,3,0,0.9005252438632222,0.964745062011943,0.931529633531075,8708,1.0,1.9
7,Neural Network,3,1,0.9661260068410019,0.9041718298223874,0.9341227929802102,9684,1.0,1.9
8,Neural Network,4,0,0.9246135767874898,0.938440366972477,0.9314756636160816,10900,0.0,1.9
9,Neural Network,4,1,0.9473684210526315,0.9354089219330854,0.9413506878141926,12912,0.0,1.9
10,SVM,0,0,0.9086690571609365,0.9524651779792174,0.9300518134715026,4523,0.49109907120743035,1.9
11,SVM,0,1,0.9231868524473026,0.856479946967186,0.8885832187070152,3017,0.49109907120743035,1.9
12,SVM,1,0,0.906523534269199,0.9439380911435942,0.9248525695029486,5815,1.0,1.9
13,SVM,1,1,0.9295592048401037,0.8837304847986853,0.9060657118786858,4868,1.0,1.9
14,SVM,2,0,0.9235294117647059,0.9270249810749432,0.925273894975444,6605,1.0,1.9
15,SVM,2,1,0.9322748349023465,0.9290114813777653,0.9306402973560559,7142,1.0,1.9
16,SVM,3,0,0.9250803858520901,0.9201492537313433,0.9226082308925708,9380,1.0,1.9
17,SVM,3,1,0.9300326950023353,0.9343969967151572,0.9322097378277153,10655,1.0,1.9
18,SVM,4,0,0.9128988227264971,0.9372044140830268,0.9248919619706137,11418,1.0,1.9
19,SVM,4,1,0.9489388975929355,0.9288303359821553,0.9387769480061998,14346,1.0,1.9
20,Random Forest,0,0,0.9234479865771812,0.9424229452054794,0.9328389830508474,4672,0.3294559099437148,1.9
21,Random Forest,0,1,0.9083162917518746,0.8795379537953796,0.8936955063715627,3030,0.3294559099437148,1.9
22,Random Forest,1,0,0.9300241296104792,0.945671223273747,0.937782412234967,5706,1.0,1.9
23,Random Forest,1,1,0.9285384970032273,0.9084348218313035,0.9183766529867762,4434,1.0,1.9
24,Random Forest,2,0,0.9150842471248997,0.9498889505830095,0.9321618308132408,7204,1.0,1.9
25,Random Forest,2,1,0.943952802359882,0.9054355919583023,0.9242930982061417,6715,1.0,1.9
26,Random Forest,3,0,0.9245791972378075,0.9384514291972401,0.9314636665036143,9131,1.0,1.9
27,Random Forest,3,1,0.9428803740217502,0.9299318364073778,0.9363613424173606,9976,1.0,1.9
28,Random Forest,4,0,0.9087658017298735,0.9334529301213054,0.92094395280236,11706,0.0,1.9
29,Random Forest,4,1,0.940343084699035,0.9179874401913876,0.9290307936748127,13376,0.0,1.9
