,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9198912361430663,0.950097213220998,0.934750265674814,4629,0.0,1.9
1,Neural Network,0,1,0.9163346613545816,0.8685204256779951,0.8917870990482903,2913,0.0,1.9
2,Neural Network,1,0,0.9327860441251924,0.9390495867768595,0.9359073359073359,5808,1.0,1.9
3,Neural Network,1,1,0.9280487804878049,0.9207501512401693,0.9243850592165199,4959,1.0,1.9
4,Neural Network,2,0,0.9141277972499326,0.9561477721376198,0.9346657477601653,7092,1.0,1.9
5,Neural Network,2,1,0.9558677451397758,0.9136036891360368,0.9342579750346741,7373,1.0,1.9
6,Neural Network,3,0,0.9171734116166911,0.9596314172882844,0.9379221614667095,9116,0.0,1.9
7,Neural Network,3,1,0.9624566415017344,0.9227308294209703,0.9421751722760412,10224,0.0,1.9
8,Neural Network,4,0,0.907491533823408,0.9621683159646204,0.9340304344129898,11419,1.0,1.9
9,Neural Network,4,1,0.9673074012411079,0.919436052366566,0.9427644195309043,13902,1.0,1.9
10,SVM,0,0,0.9349879200527125,0.9266434479756204,0.9307969826172516,4594,0.0,1.9
11,SVM,0,1,0.8980641258318209,0.9093415007656968,0.9036676304976412,3265,0.0,1.9
12,SVM,1,0,0.9302736098852604,0.9301094246381927,0.9301915100167681,5666,1.0,1.9
13,SVM,1,1,0.9199514857489387,0.9201374848362313,0.9200444758920449,4946,1.0,1.9
14,SVM,2,0,0.9175044352454169,0.9350610215458791,0.926199537347959,6637,0.0,1.9
15,SVM,2,1,0.9410316048707074,0.9249596557288865,0.9329264157341473,7436,0.0,1.9
16,SVM,3,0,0.9182214277734332,0.926502085446962,0.9223431713612389,8871,1.0,1.9
17,SVM,3,1,0.9367849524917587,0.9295747546661536,0.9331659262120919,10394,1.0,1.9
18,SVM,4,0,0.915068493150685,0.9234719067838452,0.9192509952327126,10127,0.0,1.9
19,SVM,4,1,0.9402052310778489,0.9335069710433583,0.9368441283874688,13054,0.0,1.9
20,Random Forest,0,0,0.9383636762447906,0.9326357096141269,0.9354909249945331,4587,0.0,1.9
21,Random Forest,0,1,0.9013094857872884,0.9094424750241702,0.905357715752326,3103,0.0,1.9
22,Random Forest,1,0,0.9227036395147313,0.9376541035575907,0.9301187980433264,5678,0.0,1.9
23,Random Forest,1,1,0.921577315019938,0.9031697785497178,0.9122807017543859,4606,0.0,1.9
24,Random Forest,2,0,0.9218299216925402,0.9551601423487545,0.9381991051454138,7025,1.0,1.9
25,Random Forest,2,1,0.9550385383956609,0.9216253443526171,0.9380344875928782,7260,1.0,1.9
26,Random Forest,3,0,0.925736381212328,0.9191508581752484,0.9224318658280923,8856,0.0,1.9
27,Random Forest,3,1,0.9339544322479476,0.939413620337725,0.9366760719737268,10778,0.0,1.9
28,Random Forest,4,0,0.936861810755616,0.9217245709501883,0.9292315482972529,11945,0.0,1.9
29,Random Forest,4,1,0.9339829132245993,0.9468861846814602,0.9403902889844666,13970,0.0,1.9
