,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9373535052205413,0.9383532423208191,0.9378531073446327,4688,1.0,1.9
1,Neural Network,0,1,0.9086599241466498,0.9072262543389081,0.9079425232906996,3169,1.0,1.9
2,Neural Network,1,0,0.9315693430656934,0.9427516158818098,0.9371271225332721,5415,1.0,1.9
3,Neural Network,1,1,0.9310651545474761,0.9177992108724243,0.9243845899105861,4562,1.0,1.9
4,Neural Network,2,0,0.9055016181229774,0.9637641223477542,0.9337248882066341,7258,0.0,1.9
5,Neural Network,2,1,0.9599451720986902,0.8962036115455709,0.9269799249944849,7033,0.0,1.9
6,Neural Network,3,0,0.9410611303344867,0.9106026785714286,0.9255813953488372,8960,1.0,1.9
7,Neural Network,3,1,0.9206695057938001,0.9478943611705924,0.9340836012861735,9807,1.0,1.9
8,Neural Network,4,0,0.917804478427089,0.9538359663229591,0.9354733961126316,10571,1.0,1.9
9,Neural Network,4,1,0.9565990750622554,0.922549103696715,0.9392655983932237,11659,1.0,1.9
10,SVM,0,0,0.9196621914248593,0.9439875527895087,0.9316661182406494,4499,1.0,1.9
11,SVM,0,1,0.920303605313093,0.8869247180737581,0.9033059133943815,3281,1.0,1.9
12,SVM,1,0,0.9148860398860399,0.9415429723291185,0.9280231192991962,5457,1.0,1.9
13,SVM,1,1,0.9371180760890991,0.9086391437308868,0.9226589034449296,5232,1.0,1.9
14,SVM,2,0,0.9134842383002361,0.9341096279466061,0.9236818086077372,7042,0.0,1.9
15,SVM,2,1,0.938753959873284,0.9194570135746606,0.9290052903141531,7735,0.0,1.9
16,SVM,3,0,0.9099566055930569,0.9154741692942032,0.912707048724459,8246,1.0,1.9
17,SVM,3,1,0.9309695949291868,0.9263821819256923,0.9286702232760324,10147,1.0,1.9
18,SVM,4,0,0.9109607102047992,0.9451892384860922,0.9277593769581952,10965,0.0,1.9
19,SVM,4,1,0.9573153409090909,0.9300993651669887,0.9435111297774044,14492,0.0,1.9
20,Random Forest,0,0,0.9326881720430108,0.9477709790209791,0.9401690873618036,4576,1.0,1.9
21,Random Forest,0,1,0.9126142595978062,0.8885724457102172,0.9004329004329005,2809,1.0,1.9
22,Random Forest,1,0,0.9371552732742772,0.9505000847601288,0.9437805083319307,5899,1.0,1.9
23,Random Forest,1,1,0.9357535753575358,0.9187729531216245,0.9271855243078264,4629,1.0,1.9
24,Random Forest,2,0,0.9427246693031501,0.9373559322033899,0.9400326353005167,7375,1.0,1.9
25,Random Forest,2,1,0.9313827417198871,0.9372291137348677,0.9342967818831943,6691,1.0,1.9
26,Random Forest,3,0,0.9386456760836748,0.935418009886095,0.9370290635091496,9306,0.0,1.9
27,Random Forest,3,1,0.9322511554503439,0.9356262020590564,0.9339356295878035,8839,0.0,1.9
28,Random Forest,4,0,0.9076948756468035,0.9476343992332491,0.9272347499893431,11477,0.0,1.9
29,Random Forest,4,1,0.9514107850270839,0.9140904147894983,0.9323772927148122,12874,0.0,1.9
