,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.93,0.9429379863239802,0.9364243062873201,4241,1.0,1.9
1,Neural Network,0,1,0.9151770066596565,0.8966346153846154,0.9058109280138769,2912,1.0,1.9
2,Neural Network,1,0,0.9258861439312567,0.9524861878453039,0.9389978213507626,5430,1.0,1.9
3,Neural Network,1,1,0.9379956741167988,0.9041000694927033,0.9207360226468507,4317,1.0,1.9
4,Neural Network,2,0,0.9275080906148867,0.9557156195811658,0.9414006043883851,7497,1.0,1.9
5,Neural Network,2,1,0.9488994920732646,0.916728624535316,0.9325366812887611,6725,1.0,1.9
6,Neural Network,3,0,0.9226059024292311,0.9379528523318706,0.9302160821820759,9799,0.5952304221720915,1.9
7,Neural Network,3,1,0.9386911364323888,0.9235119047619048,0.9310396559483923,10080,0.5952304221720915,1.9
8,Neural Network,4,0,0.9179976162097735,0.9541625371655104,0.9357307739035353,12108,0.2280561122244489,1.9
9,Neural Network,4,1,0.9574059861857253,0.9235951728733249,0.9401967064852846,13507,0.2280561122244489,1.9
10,SVM,0,0,0.9289594651065608,0.9506093649775497,0.9396597273591885,4677,1.0,1.9
11,SVM,0,1,0.9207275223061084,0.8875289447568641,0.9038234798719892,3023,1.0,1.9
12,SVM,1,0,0.9410472972972973,0.9326971371170266,0.9368536113680316,5973,1.0,1.9
13,SVM,1,1,0.9096629213483146,0.9206277007050262,0.9151124675031084,4397,1.0,1.9
14,SVM,2,0,0.9306861231934895,0.9306861231934895,0.9306861231934895,7127,0.0,1.9
15,SVM,2,1,0.9236476043276661,0.9236476043276661,0.9236476043276661,6470,0.0,1.9
16,SVM,3,0,0.9306811989100817,0.9263397700151876,0.928505409666721,9218,1.0,1.9
17,SVM,3,1,0.9293370798210011,0.9335145306293121,0.9314211212516298,9566,1.0,1.9
18,SVM,4,0,0.9300686664257318,0.9227321620652563,0.9263858891288698,11156,0.0,1.9
19,SVM,4,1,0.9319813777321866,0.9384982121573302,0.9352284424736718,12585,0.0,1.9
20,Random Forest,0,0,0.9311832841244606,0.9464450600184672,0.9387521465369205,4332,0.0,1.9
21,Random Forest,0,1,0.9155442300691664,0.8924769339957417,0.903863432165319,2818,0.0,1.9
22,Random Forest,1,0,0.9419014084507042,0.9441681373335472,0.9430334107843922,6233,0.7043436525077994,1.9
23,Random Forest,1,1,0.9229235880398671,0.9198675496688742,0.9213930348258706,4530,0.7043436525077994,1.9
24,Random Forest,2,0,0.9357439530906425,0.9532105525136884,0.9443964985821723,8036,0.0,1.9
25,Random Forest,2,1,0.9436028198590071,0.9228399589262138,0.9331059032927914,6817,0.0,1.9
26,Random Forest,3,0,0.9398615232443126,0.9208256614012986,0.9302462186107985,10319,0.0,1.9
27,Random Forest,3,1,0.9143156790770844,0.934805918936307,0.9244472721488787,9326,0.0,1.9
28,Random Forest,4,0,0.9318181818181818,0.9502906543449098,0.9409637665116964,13418,0.0,1.9
29,Random Forest,4,1,0.9468991322346947,0.9272628050206595,0.9369780998897116,12827,0.0,1.9
