,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9256373937677054,0.9584453678807138,0.9417557343581121,4091,1.0,19.2
1,Neural Network,0,1,0.9416208791208791,0.8969578017664377,0.9187468587703134,3057,1.0,19.2
2,Neural Network,1,0,0.9190283400809717,0.9506554989075018,0.9345744204779378,5492,1.0,19.2
3,Neural Network,1,1,0.9421928327645052,0.9056797211400451,0.923575535807632,4877,1.0,19.2
4,Neural Network,2,0,0.9210844181988995,0.9501592136231483,0.9353959383944391,7223,1.0,19.2
5,Neural Network,2,1,0.9491525423728814,0.9195402298850575,0.9341117597998333,7308,1.0,19.2
6,Neural Network,3,0,0.9378243830102744,0.9206613288967453,0.92916360583482,9617,1.0,19.2
7,Neural Network,3,1,0.9279713018030775,0.9436498032062974,0.9357448833888624,10417,1.0,19.2
8,Neural Network,4,0,0.9322885614513244,0.9345172031076582,0.9334015519740769,11713,1.0,19.2
9,Neural Network,4,1,0.9413698211282678,0.9393592677345538,0.9403634697617593,13110,1.0,19.2
10,SVM,0,0,0.9232936078006501,0.9479421579532814,0.9354555433589463,4495,1.0,19.2
11,SVM,0,1,0.9239766081871345,0.8893058161350844,0.9063097514340345,3198,1.0,19.2
12,SVM,1,0,0.9261174732175841,0.9297237159280549,0.927917090774498,5393,1.0,19.2
13,SVM,1,1,0.9180717682663208,0.9139229610501399,0.9159926668823466,4647,1.0,19.2
14,SVM,2,0,0.9343024084366538,0.9157703589886855,0.9249435665914222,7159,1.0,19.2
15,SVM,2,1,0.9178362174683199,0.9359455328609143,0.9268024215740231,7197,1.0,19.2
16,SVM,3,0,0.8980904939809049,0.9475528303952699,0.9221588790026107,9133,1.0,19.2
17,SVM,3,1,0.9500469287725519,0.9026952041220769,0.9257659671764648,10092,1.0,19.2
18,SVM,4,0,0.9178318503722535,0.9157532385179817,0.9167913662540244,11039,1.0,19.2
19,SVM,4,1,0.9292990725254675,0.9310686267042425,0.9301830080280028,13129,1.0,19.2
20,Random Forest,0,0,0.9406490179333903,0.9324867724867725,0.9365501115952811,4725,1.0,19.2
21,Random Forest,0,1,0.8969638242894057,0.9090016366612111,0.9029426109575679,3055,1.0,19.2
22,Random Forest,1,0,0.9289753825681969,0.9392869155734948,0.9341026927579862,5946,1.0,19.2
23,Random Forest,1,1,0.9240319865319865,0.9113740141137402,0.9176593521421108,4818,1.0,19.2
24,Random Forest,2,0,0.932620172270075,0.94098682366134,0.9367848171922969,7134,1.0,19.2
25,Random Forest,2,1,0.9380061846561626,0.9292487235594457,0.9336069177781036,6855,1.0,19.2
26,Random Forest,3,0,0.9276315789473685,0.9477685950413223,0.9375919768899548,9075,1.0,19.2
27,Random Forest,3,1,0.9529341674113793,0.9346513439813011,0.943704213579822,10268,1.0,19.2
28,Random Forest,4,0,0.9295557647864419,0.9519635343618513,0.9406262180070157,11408,1.0,19.2
29,Random Forest,4,1,0.9562963553712417,0.9357733728734197,0.9459235593420897,12814,1.0,19.2
