,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9255143059825017,0.9399615754082613,0.9326819969021805,4164,1.0,5.800000000000001
1,Random Forest,0,1,0.9166110740493663,0.8971596474045054,0.9067810592311499,3063,1.0,5.800000000000001
2,Random Forest,1,0,0.9342370397508701,0.9271041628794765,0.9306569343065694,5501,0.4639080459770115,5.800000000000001
3,Random Forest,1,1,0.9155967164807409,0.9237630070078573,0.919661733615222,4709,0.4639080459770115,5.800000000000001
4,Random Forest,2,0,0.9241672572643516,0.933028048082427,0.9285765149896748,6988,1.0,5.800000000000001
5,Random Forest,2,1,0.937424789410349,0.9291015107341638,0.9332445923460899,7546,1.0,5.800000000000001
6,Random Forest,3,0,0.9265680212014135,0.9626018125501893,0.9442412648399258,8717,1.0,5.800000000000001
7,Random Forest,3,1,0.9664505505814552,0.9338703261734288,0.949881151064583,10056,1.0,5.800000000000001
8,Random Forest,4,0,0.9223712678494158,0.9497415790411692,0.9358563463142644,11222,0.34098387627509047,5.800000000000001
9,Random Forest,4,1,0.9556603773584905,0.9312801654792002,0.9433127691770457,13053,0.34098387627509047,5.800000000000001
