,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9293064876957494,0.956481694681096,0.9426982866220356,4343,1.0,15.4
1,Neural Network,0,1,0.931546541108294,0.8905817174515236,0.9106036466631261,2888,1.0,15.4
2,Neural Network,1,0,0.9406919275123559,0.9433338840244507,0.9420110533696281,6053,1.0,15.4
3,Neural Network,1,1,0.9269746646795827,0.9236317352566822,0.9253001806396769,4714,1.0,15.4
4,Neural Network,2,0,0.9110324627776422,0.9731456133489766,0.9410652379451624,7671,1.0,15.4
5,Neural Network,2,1,0.9682832948421863,0.896124251923625,0.9308073706800859,7018,1.0,15.4
6,Neural Network,3,0,0.9369475545079552,0.932916096225308,0.9349274794198353,10226,1.0,15.4
7,Neural Network,3,1,0.9340257741873437,0.9379949777863628,0.936006168080185,10354,1.0,15.4
8,Neural Network,4,0,0.9317819572840293,0.9290425109257052,0.9304102176421438,12585,1.0,15.4
9,Neural Network,4,1,0.9362279511533242,0.9387082915652298,0.9374664807465407,13966,1.0,15.4
10,SVM,0,0,0.9303545206628907,0.9430150967467574,0.9366420274551215,4703,1.0,15.4
11,SVM,0,1,0.9111405835543767,0.8922077922077922,0.9015748031496064,3080,1.0,15.4
12,SVM,1,0,0.935871743486974,0.9399530358939953,0.937907949790795,5962,1.0,15.4
13,SVM,1,1,0.9198925934213471,0.914571746384872,0.9172244533690316,4495,1.0,15.4
14,SVM,2,0,0.9260987942434851,0.9403633491311216,0.9331765628061924,7596,1.0,15.4
15,SVM,2,1,0.9304574762050967,0.9140401146131805,0.9221757322175732,6631,1.0,15.4
16,SVM,3,0,0.9226273033485238,0.9342897271268058,0.9284218921343834,9968,1.0,15.4
17,SVM,3,1,0.9331359738668844,0.9212860310421286,0.9271731412922203,9922,1.0,15.4
18,SVM,4,0,0.9265871360640694,0.9481816629673895,0.9372600312223114,11714,1.0,15.4
19,SVM,4,1,0.9521783660285197,0.9321301866419868,0.9420476246151448,12966,1.0,15.4
20,Random Forest,0,0,0.9300761990138952,0.9505267979844251,0.9401903035795197,4366,1.0,15.4
21,Random Forest,0,1,0.9299837925445705,0.9019176359635335,0.9157357165655922,3181,1.0,15.4
22,Random Forest,1,0,0.9282753649306181,0.9460055096418732,0.9370565763143532,5445,1.0,15.4
23,Random Forest,1,1,0.9410703547805171,0.9218535244453171,0.931362824836342,5093,1.0,15.4
24,Random Forest,2,0,0.9319412219644239,0.9399375975039002,0.9359223300970875,6410,1.0,15.4
25,Random Forest,2,1,0.9483637339055794,0.9414192517640794,0.9448787332130688,7511,1.0,15.4
26,Random Forest,3,0,0.9439112551414682,0.9290884554042449,0.9364412019290219,8151,1.0,15.4
27,Random Forest,3,1,0.9397037346129773,0.9524212307041657,0.9460197437513127,9458,1.0,15.4
28,Random Forest,4,0,0.9268157457031971,0.9645158188287335,0.9452900428820508,10399,1.0,15.4
29,Random Forest,4,1,0.9719348950410709,0.9416402623240734,0.956547774991579,13571,1.0,15.4
