,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9356562137049942,0.9462062485318299,0.9409016584910067,4257,1.0,1.9
1,Neural Network,0,1,0.9170890658942795,0.901423487544484,0.9091888011486001,2810,1.0,1.9
2,Neural Network,1,0,0.9257200606366852,0.9623533531780774,0.9436813186813187,5711,0.0,1.9
3,Neural Network,1,1,0.9467162329615861,0.896503168270359,0.9209257473481195,4261,0.0,1.9
4,Neural Network,2,0,0.9313904861474125,0.9430991134047902,0.9372082319679138,7557,1.0,1.9
5,Neural Network,2,1,0.9328439793846635,0.9192059095106186,0.9259747306410356,6498,1.0,1.9
6,Neural Network,3,0,0.9400087738539153,0.9433193924719349,0.9416611733684904,9086,1.0,1.9
7,Neural Network,3,1,0.93921869467721,0.9356848912404468,0.9374484627164567,8505,1.0,1.9
8,Neural Network,4,0,0.9381096535486041,0.9249647624575077,0.9314908362209326,12061,1.0,1.9
9,Neural Network,4,1,0.9244763414837687,0.9377010326730997,0.931041727948901,11814,1.0,1.9
10,SVM,0,0,0.9244124497141647,0.9303217558065203,0.927357689039932,4693,1.0,1.9
11,SVM,0,1,0.893172165958837,0.884503396958913,0.888816644993498,3091,1.0,1.9
12,SVM,1,0,0.9235061195104391,0.9465043349935436,0.9348638061401112,5421,1.0,1.9
13,SVM,1,1,0.9378082779326614,0.9114214255939975,0.9244265933833633,4798,1.0,1.9
14,SVM,2,0,0.9102315353770534,0.9533938490719415,0.9313128639491794,7381,0.0,1.9
15,SVM,2,1,0.9522487506940589,0.9081281440296531,0.9296652662962461,7554,0.0,1.9
16,SVM,3,0,0.9241086032057573,0.9293782212961947,0.9267359212684526,9119,1.0,1.9
17,SVM,3,1,0.9394566137068723,0.9348863317429132,0.9371659007783926,10689,1.0,1.9
18,SVM,4,0,0.886496411283592,0.9502594381821435,0.9172711571675302,11178,0.0,1.9
19,SVM,4,1,0.9587720599139848,0.9048285514345696,0.9310195852534563,14290,0.0,1.9
20,Random Forest,0,0,0.9254375994544215,0.9531725591196442,0.9391003460207613,4271,0.0,1.9
21,Random Forest,0,1,0.9330879892940783,0.8947706127686879,0.9135276776940714,3117,0.0,1.9
22,Random Forest,1,0,0.9218409045824241,0.9497240956468425,0.9355747936380109,4893,1.0,1.9
23,Random Forest,1,1,0.9508589692369157,0.9235545207605743,0.937007874015748,5154,1.0,1.9
24,Random Forest,2,0,0.9205191774828643,0.9453347311666916,0.9327619329097089,6677,1.0,1.9
25,Random Forest,2,1,0.9533367425210943,0.9318920269932517,0.9424924165824065,8002,1.0,1.9
26,Random Forest,3,0,0.9124900556881463,0.9469277037386484,0.929389975691631,8479,0.0,1.9
27,Random Forest,3,1,0.9562171628721541,0.9273447820343461,0.9415596857635563,10598,0.0,1.9
28,Random Forest,4,0,0.9103611916688636,0.9590778631608184,0.9340847610459874,10801,0.0,1.9
29,Random Forest,4,1,0.9681968628579651,0.9295385465598232,0.948473955029252,14476,0.0,1.9
