,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9165224913494809,0.9640582347588716,0.9396895787139689,4396,1.0,1.9
1,Neural Network,0,1,0.9393474088291747,0.8637486763148605,0.8999632217727106,2833,1.0,1.9
2,Neural Network,1,0,0.9280952380952381,0.9507317073170731,0.9392771084337349,6150,0.0,1.9
3,Neural Network,1,1,0.9284533648170011,0.8966932725199543,0.9122969837587006,4385,0.0,1.9
4,Neural Network,2,0,0.9370832828221602,0.9478847332924586,0.9424530602292125,8155,1.0,1.9
5,Neural Network,2,1,0.9341697645600991,0.9207633587786259,0.9274181147162849,6550,1.0,1.9
6,Neural Network,3,0,0.8879294997329535,0.9618166039919005,0.9233973617218236,10371,1.0,1.9
7,Neural Network,3,1,0.9542461005199306,0.8677243118302165,0.9089308314532547,9518,1.0,1.9
8,Neural Network,4,0,0.9071167327034441,0.930441578741696,0.9186311200277789,12795,0.503140703517588,1.9
9,Neural Network,4,1,0.9260428785108858,0.901399336730567,0.9135549452801573,12363,0.503140703517588,1.9
10,Random Forest,0,0,0.9311576941400667,0.9471771262418222,0.939099099099099,4127,1.0,1.9
11,Random Forest,0,1,0.9259762308998302,0.9041777188328912,0.9149471565173628,3016,1.0,1.9
12,Random Forest,1,0,0.9107015032211883,0.937891632878732,0.9240966043217722,5426,1.0,1.9
13,Random Forest,1,1,0.9268980477223427,0.8954316848281643,0.910893199744191,4772,1.0,1.9
14,Random Forest,2,0,0.921468705082974,0.9506605554057698,0.9358370380200385,7418,1.0,1.9
15,Random Forest,2,1,0.9489824365765264,0.9188824402753408,0.9336899129122953,7409,1.0,1.9
16,Random Forest,3,0,0.9303832830483852,0.9375070374957775,0.933931575995513,8881,1.0,1.9
17,Random Forest,3,1,0.9433673469387756,0.9368666396432914,0.9401057555419972,9868,1.0,1.9
18,Random Forest,4,0,0.9136744966442953,0.942291053815539,0.9277621603202998,11558,0.13396272483112232,1.9
19,Random Forest,4,1,0.9485101127064999,0.9227245419044758,0.9354396650171297,13316,0.13396272483112232,1.9
