,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9197161233089377,0.9584007395424081,0.9386600271616116,4327,0.0,1.9
1,Neural Network,0,1,0.9356453342867358,0.8784827123195703,0.9061634349030472,2979,0.0,1.9
2,Neural Network,1,0,0.8959985580389329,0.9587270973963355,0.9263020590701574,5185,0.0,1.9
3,Neural Network,1,1,0.9498476681509257,0.875377969762419,0.911093627065303,4630,0.0,1.9
4,Neural Network,2,0,0.9166054911173103,0.9456225386246592,0.9308879445314249,6602,0.0,1.9
5,Neural Network,2,1,0.9493653032440056,0.922181120701466,0.9355757870595593,7299,0.0,1.9
6,Neural Network,3,0,0.9305730298524534,0.9181807922356393,0.9243353783231085,8861,1.0,1.9
7,Neural Network,3,1,0.9319632132132132,0.9423989371797304,0.9371520241577805,10538,1.0,1.9
8,Neural Network,4,0,0.9304274937133278,0.9266301827288749,0.9285249558509155,10781,1.0,1.9
9,Neural Network,4,1,0.9425604531261347,0.9455817002986814,0.9440686595388755,13727,1.0,1.9
10,SVM,0,0,0.936663124335813,0.9434810533076429,0.9400597269624572,4671,0.0,1.9
11,SVM,0,1,0.9117941864350151,0.9015526924347539,0.9066445182724252,3027,0.0,1.9
12,SVM,1,0,0.9411036434382738,0.9338364338364339,0.9374559548978155,5698,1.0,1.9
13,SVM,1,1,0.9172882843352348,0.9262295081967213,0.9217372134038802,4514,1.0,1.9
14,SVM,2,0,0.9385997753650318,0.9335898709036743,0.9360881199825751,8056,1.0,1.9
15,SVM,2,1,0.9225647705890867,0.9283425575298573,0.9254446460980036,6866,1.0,1.9
16,SVM,3,0,0.9290751149718958,0.9311686981460616,0.9301207284632699,9763,0.0,1.9
17,SVM,3,1,0.9289189760947747,0.9267623469818489,0.9278394083465399,9476,0.0,1.9
18,SVM,4,0,0.9338552484422432,0.928662217985383,0.9312514936668526,12588,1.0,1.9
19,SVM,4,1,0.9325927037982285,0.9375188650769695,0.9350492963046587,13252,1.0,1.9
20,Random Forest,0,0,0.9350843476404015,0.9503038194444444,0.9426326552577764,4608,1.0,1.9
21,Random Forest,0,1,0.924096784885648,0.9016817593790427,0.9127516778523489,3092,1.0,1.9
22,Random Forest,1,0,0.9252693778241223,0.9456483126110125,0.9353478566408995,5630,0.0,1.9
23,Random Forest,1,1,0.9313747477012783,0.9061749945450578,0.9186020791860208,4583,0.0,1.9
24,Random Forest,2,0,0.9334563183555146,0.9572972972972973,0.9452264994329174,7400,1.0,1.9
25,Random Forest,2,1,0.9534266764922623,0.9275881846859765,0.9403299658405407,6974,1.0,1.9
26,Random Forest,3,0,0.9115360369825594,0.9424288507495112,0.9267250587481308,9206,0.0,1.9
27,Random Forest,3,1,0.9454956807897984,0.9161020326823436,0.9305668016194333,10036,0.0,1.9
28,Random Forest,4,0,0.9259415639250127,0.956973293768546,0.9412017167381974,11458,0.39782839415462484,1.9
29,Random Forest,4,1,0.9613090566630043,0.9331860429681548,0.947038812432349,13126,0.39782839415462484,1.9
