,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9349060725207514,0.9353146853146853,0.935110334280096,4576,0.6285140562248996,3.8
1,Neural Network,0,1,0.9098660170523751,0.9093122337188071,0.9095890410958904,3286,0.6285140562248996,3.8
2,Neural Network,1,0,0.9140173410404624,0.95561850802644,0.9343550918659403,5295,1.0,3.8
3,Neural Network,1,1,0.9472265888165282,0.8985939497230507,0.9222695965890456,4694,1.0,3.8
4,Neural Network,2,0,0.9326189078097475,0.9462317545427466,0.9393760165606979,6714,1.0,3.8
5,Neural Network,2,1,0.9474603405617814,0.9341368919500646,0.9407514450867052,6969,1.0,3.8
6,Neural Network,3,0,0.9018980357536968,0.9690538297367797,0.93427069044353,8434,1.0,3.8
7,Neural Network,3,1,0.9710675091453276,0.9078661001140015,0.9384038564542045,9649,1.0,3.8
8,Neural Network,4,0,0.9123052686854543,0.9497949886104784,0.9306727378242042,10975,0.6484730344379467,3.8
9,Neural Network,4,1,0.9571639586410635,0.9247408742676881,0.9406731099820452,13314,0.6484730344379467,3.8
