,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.934070796460177,0.9526173285198556,0.9432529043789097,4432,0.7302185380557649,3.8
1,Neural Network,0,1,0.9266759776536313,0.8990514905149052,0.9126547455295736,2952,0.7302185380557649,3.8
2,Neural Network,1,0,0.9330736543909348,0.9498918529199711,0.94140764558771,5548,1.0,3.8
3,Neural Network,1,1,0.9357225433526012,0.9145762711864407,0.9250285714285714,4425,1.0,3.8
4,Neural Network,2,0,0.9255202628696605,0.9611829944547134,0.9430145776661784,7033,0.0,3.8
5,Neural Network,2,1,0.956010312600709,0.916010498687664,0.9355830639438619,6477,0.0,3.8
6,Neural Network,3,0,0.9299342105263158,0.9397229916897507,0.9348029760264536,9025,1.0,3.8
7,Neural Network,3,1,0.943232808097673,0.9339739615623063,0.9385805513732413,9678,1.0,3.8
8,Neural Network,4,0,0.9252956691908449,0.9481255448997384,0.936571502389872,11470,1.0,3.8
9,Neural Network,4,1,0.9537037037037037,0.9331556909021698,0.94331781275253,13135,1.0,3.8
10,SVM,0,0,0.9331020812685827,0.9419709854927464,0.9375155588747821,3998,1.0,3.8
11,SVM,0,1,0.9237343852728468,0.9123376623376623,0.918000653381248,3080,1.0,3.8
12,SVM,1,0,0.930882092982146,0.9375111269360868,0.9341848500975696,5617,1.0,3.8
13,SVM,1,1,0.930426164519326,0.9231071779744346,0.9267522211253703,5085,1.0,3.8
14,SVM,2,0,0.9373022720736267,0.922184493491794,0.9296819283982314,7068,1.0,3.8
15,SVM,2,1,0.92841338019003,0.9423966177830625,0.9353527406241804,7569,1.0,3.8
16,SVM,3,0,0.9114470842332614,0.9589871226057786,0.9346129508542501,9241,1.0,3.8
17,SVM,3,1,0.9619057191677556,0.9174575783721599,0.9391560353287537,10431,1.0,3.8
18,SVM,4,0,0.9239523599470666,0.9246049262823343,0.9242785279322213,11327,1.0,3.8
19,SVM,4,1,0.9361304315309251,0.9355706704536961,0.9358504672897197,13379,1.0,3.8
20,Random Forest,0,0,0.9359142607174104,0.9385830225926738,0.9372467418683604,4559,1.0,3.8
21,Random Forest,0,1,0.9081364829396326,0.9042796471741261,0.9062039613684728,3061,1.0,3.8
22,Random Forest,1,0,0.9339469409853817,0.9452054794520548,0.9395424836601307,5475,1.0,3.8
23,Random Forest,1,1,0.9286902781079154,0.9143458928153522,0.9214622641509433,4273,1.0,3.8
24,Random Forest,2,0,0.9368944416114228,0.9537962362102531,0.9452697922695994,7705,1.0,3.8
25,Random Forest,2,1,0.9480671043034281,0.9292250500428939,0.9385515199653404,6994,1.0,3.8
26,Random Forest,3,0,0.9337651483493523,0.9547105319376201,0.9441216858561319,9362,1.0,3.8
27,Random Forest,3,1,0.9562390339560326,0.9359531265784423,0.9459873391872575,9899,1.0,3.8
28,Random Forest,4,0,0.937039794820882,0.9224629418472063,0.9296942335317052,12278,1.0,3.8
29,Random Forest,4,1,0.9296794208893485,0.9429834419719787,0.9362841733308536,13347,1.0,3.8
