,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.9335427742870952,0.9339941972920697,0.93376843123036,4136,1.0,1.9
1,Neural Network,0,1,0.906984667802385,0.9063670411985019,0.906675749318801,2937,1.0,1.9
2,Neural Network,1,0,0.9165531335149864,0.9422268907563025,0.9292127071823204,5712,1.0,1.9
3,Neural Network,1,1,0.9254574203749718,0.8931763679965119,0.9090303971599734,4587,1.0,1.9
4,Neural Network,2,0,0.9237843109934513,0.9320961619569802,0.9279216235129462,7113,0.0,1.9
5,Neural Network,2,1,0.9256465517241379,0.9166158536585366,0.921109068627451,6560,0.0,1.9
6,Neural Network,3,0,0.9156239974334296,0.9137673425827108,0.9146947278457347,9370,1.0,1.9
7,Neural Network,3,1,0.9136106062226024,0.915470323548318,0.9145395194520255,9334,1.0,1.9
8,Neural Network,4,0,0.9152777777777777,0.953933923705722,0.93420613742495,11744,1.0,1.9
9,Neural Network,4,1,0.9544842672051153,0.9162493942820223,0.934976100214274,12382,1.0,1.9
10,SVM,0,0,0.9331495520330806,0.9385397412199631,0.9358368851514803,4328,1.0,1.9
11,SVM,0,1,0.9048981051126207,0.8968816442239547,0.9008720412884855,2822,1.0,1.9
12,SVM,1,0,0.9296889048732242,0.9306930693069307,0.9301907160849225,5555,1.0,1.9
13,SVM,1,1,0.9130140081337551,0.9117779783393501,0.9123955746218108,4432,1.0,1.9
14,SVM,2,0,0.9312593397636191,0.9234810723427186,0.9273538961038962,7423,1.0,1.9
15,SVM,2,1,0.9163475699558173,0.9247919143876338,0.9205503772747446,6728,1.0,1.9
16,SVM,3,0,0.9159629248197735,0.9254942767950052,0.920703933747412,9610,1.0,1.9
17,SVM,3,1,0.9279460601791285,0.918700807014048,0.9233002903774907,10037,1.0,1.9
18,SVM,4,0,0.9179732482948002,0.9189500753746563,0.918461402109368,11277,1.0,1.9
19,SVM,4,1,0.928766269191801,0.9278984660904773,0.9283321648360209,12843,1.0,1.9
20,Random Forest,0,0,0.9250117536436295,0.9504830917874396,0.937574457946152,4140,1.0,1.9
21,Random Forest,0,1,0.934462915601023,0.9016039481801357,0.9177394034536891,3242,1.0,1.9
22,Random Forest,1,0,0.9283173247954465,0.9456423265084254,0.9368997397002065,5519,1.0,1.9
23,Random Forest,1,1,0.9415546464056107,0.9230328495034378,0.9322017552319414,5236,1.0,1.9
24,Random Forest,2,0,0.9313538144936058,0.9411764705882353,0.936239379386775,6732,0.0,1.9
25,Random Forest,2,1,0.9470871191876002,0.9381866313699537,0.9426158654165835,7555,0.0,1.9
26,Random Forest,3,0,0.9069264069264069,0.9515897681090126,0.9287214185720951,8366,0.0,1.9
27,Random Forest,3,1,0.9591321897073662,0.9208486727378415,0.9396006326611308,10322,0.0,1.9
28,Random Forest,4,0,0.8969968387776607,0.9440850277264325,0.9199387608069164,10820,0.0,1.9
29,Random Forest,4,1,0.9557295477828187,0.9175916818884361,0.9362724014336917,14234,0.0,1.9
