,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9443969204448246,0.9385759829968119,0.9414774544291653,4705,1.0,5.800000000000001
1,Random Forest,0,1,0.8988803358992302,0.9080947331212442,0.9034640407947951,2829,1.0,5.800000000000001
2,Random Forest,1,0,0.9370051635111876,0.9417055872686386,0.9393494952980761,5781,1.0,5.800000000000001
3,Random Forest,1,1,0.9173411822418445,0.910862152946907,0.9140901869729928,4106,1.0,5.800000000000001
4,Random Forest,2,0,0.9385417992110956,0.9411764705882353,0.9398572884811417,7837,1.0,5.800000000000001
5,Random Forest,2,1,0.9264870036676766,0.9232480533926585,0.9248646927730021,6293,1.0,5.800000000000001
6,Random Forest,3,0,0.9424506264599702,0.9196974406797223,0.9309350254339503,9651,1.0,5.800000000000001
7,Random Forest,3,1,0.9119418247926372,0.9367413632119514,0.9241752547642351,8568,1.0,5.800000000000001
8,Random Forest,4,0,0.9356205349725868,0.918678629690049,0.9270721870112767,12260,1.0,5.800000000000001
9,Random Forest,4,1,0.9168958906393265,0.9341825902335457,0.9254585226316675,11775,1.0,5.800000000000001
