,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Random Forest,0,0,0.9310507674144037,0.9473810667948102,0.9391449327140645,4162,1.0,5.800000000000001
1,Random Forest,0,1,0.9267803410230692,0.9046997389033943,0.915606936416185,3064,1.0,5.800000000000001
2,Random Forest,1,0,0.9254702056600457,0.956750863165546,0.9408506075768406,5503,1.0,5.800000000000001
3,Random Forest,1,1,0.9455003434852302,0.9068745881836152,0.9257847533632287,4553,1.0,5.800000000000001
4,Random Forest,2,0,0.9242797162299117,0.9541174712300104,0.938961612001765,6691,0.34463367609254497,5.800000000000001
5,Random Forest,2,1,0.952993416015924,0.9224840669927376,0.9374905859316163,6747,0.34463367609254497,5.800000000000001
6,Random Forest,3,0,0.935498320268757,0.9477027793533749,0.9415610030994646,8815,1.0,5.800000000000001
7,Random Forest,3,1,0.9512478849407784,0.9398182008149618,0.9454985021285541,9571,1.0,5.800000000000001
8,Random Forest,4,0,0.9255108767303889,0.9416498993963782,0.9335106382978724,10437,1.0,5.800000000000001
9,Random Forest,4,1,0.9508672851956435,0.937107418303252,0.9439372096748357,12577,1.0,5.800000000000001
